preamble,status,dataID,timestamp,w_x,w_y,w_z,la_x,la_y,la_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,pressure,altitude,temperature,battery,co2,mp25,mp10,ozonio
JUPITERC,2,1,10090313,-0.80078125,-1.98828125,13.17382813,1.84765625,-45.53515625,-6.49609375,-7.76953125,-43.671875,8.81640625,-29.875,22.375,30.6875,-9.6953125,3.1875,15.4140625,816.9451294,842.0213623,34.34702301,7.630937576,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090333,-0.845703125,-2.01171875,13.21289063,1.93359375,-46.83984375,-6.62109375,-8.3828125,-43.44921875,8.97265625,-25.5625,26.375,32.9375,-9.671875,3.21875,15.46875,816.2724609,848.8384399,34.35117722,7.631542206,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090353,-0.859375,-1.982421875,13.16796875,1.3046875,-46.6328125,-6.51171875,-9.2265625,-44.78515625,8.85546875,-17.625,29.4375,32.625,-9.6640625,3.21875,15.5078125,815.6251221,855.4018555,34.35248184,7.631834507,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090373,-0.86328125,-1.96484375,13.1328125,0.46875,-47.95703125,-6.66796875,-9.41796875,-45.55078125,8.625,-9.75,29.6875,33.4375,-9.6953125,3.1796875,15.5390625,814.9371338,862.3826904,34.35365677,7.631845474,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090393,-0.89453125,-2.009765625,13.04882813,0.33203125,-48.65234375,-6.921875,-9.109375,-46.24609375,8.5859375,-3.125,29.25,33,-9.796875,3.0625,15.5625,814.2349243,869.5115967,34.35471344,7.632359505,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090413,-0.84765625,-2.029296875,12.83203125,0.7421875,-49.2578125,-6.984375,-9.5703125,-46.3125,8.5859375,3.1875,25.25,32.875,-9.8984375,2.9921875,15.6015625,813.5272827,876.7011719,34.3556633,7.632822037,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090433,-0.9296875,-2.056640625,12.58203125,0.4140625,-49.19140625,-7.03125,-9.83984375,-46.5078125,8.55078125,11.625,20.8125,31.125,-10.046875,2.84375,15.6484375,812.8643188,883.4442749,34.35408401,7.633238792,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090453,-0.861328125,-2.078125,12.42773438,0.34765625,-49.2109375,-7.10546875,-10.10546875,-48.26953125,8.47265625,15.1875,15,29.625,-10.3046875,2.6484375,15.6875,812.4130859,888.0339355,34.35266113,7.63336134,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,1,10090473,-0.947265625,-2.1796875,12.203125,0.33984375,-50.78515625,-7.23828125,-9.9921875,-47.734375,8.7421875,18,6.875,29.9375,-10.5703125,2.453125,15.7578125,811.8877563,893.381897,34.35381699,7.633724213,267.2062378,249.4020691,2.80E-42,2.80E-42
JUPITERC,2,1,10090527,-0.9375,-2.255859375,12.27734375,0.7578125,-50.0546875,-7.0390625,-10.91015625,-48.5390625,8.703125,21.0625,1.3125,27.1875,-10.875,2.3046875,15.8359375,811.5886841,896.4257813,34.3548584,7.634050369,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,2,10090547,-1.095703125,-2.33984375,12.92382813,0.7734375,-53.296875,-7.8046875,-10.875,-52.41015625,8.12890625,19.8125,-14.5,21.75,-11.796875,2.4375,16.1953125,809.0713501,922.095459,34.35335922,7.62501812,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,2,10090567,-1.1484375,-2.27734375,12.72265625,1.078125,-54.86328125,-8.12109375,-11.984375,-52.91015625,8.05078125,8.6875,-25.125,19,-12.140625,2.453125,16.3125,808.2392578,930.5930176,34.35200882,7.61663723,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,2,10090587,-1.181640625,-2.353515625,12.26367188,-0.46875,-56.78515625,-8.390625,-12.7890625,-54.359375,7.9765625,8.6875,-25.125,19,-12.515625,2.375,16.4296875,807.3979492,939.1936035,34.35566711,7.60934639,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,2,10090607,-1.20703125,-2.3515625,11.62304688,0.50390625,-57.6484375,-8.5234375,-12.7890625,-54.40234375,8.01171875,4.6875,-26.625,16.9375,-12.9375,2.171875,16.5703125,806.9886475,943.3815918,34.34679031,7.601272583,267.2062378,249.4020691,249.6300507,6.26587677
JUPITERC,2,2,10090627,-1.15625,-2.33984375,11.16015625,0.3828125,-56.421875,-8.62890625,-12.13671875,-55.28515625,8.2421875,-10.1875,-28.5,17.6875,-13.4140625,1.875,16.71875,806.5430298,947.9395142,34.34853363,7.594510078,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090647,-1.197265625,-2.408203125,10.75976563,3.2734375,-57.49609375,-8.890625,-10.4140625,-55.8515625,7.8984375,-15.625,-26.0625,15,-13.9296875,1.46875,16.8828125,806.0787354,952.6929932,34.35010147,7.588927746,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090667,-1.119140625,-2.41796875,10.33007813,4.6015625,-58.2421875,-8.734375,-9.5703125,-56.97265625,8.2421875,-15.625,-26.0625,15,-14.4296875,1.015625,17.0546875,805.6766357,956.8123169,34.35638428,7.583651543,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090687,-1.1328125,-2.408203125,10.0390625,6.37890625,-58.30859375,-9.01171875,-7.08203125,-58.30859375,8.55078125,-21.25,-22.8125,15.9375,-14.9609375,0.484375,17.2265625,805.2166138,961.526123,34.35473251,7.578147411,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090707,-1.029296875,-2.568359375,9.841796875,8.12890625,-58.52734375,-8.76953125,-5.73828125,-59.49609375,8.2421875,-30.5,-15.375,19.25,-15.453125,-0.0703125,17.4296875,804.8504639,965.2807617,34.35324478,7.574201584,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090727,-0.92578125,-2.4765625,9.48046875,12.03125,-59.93359375,-8.96484375,-3.671875,-60.33984375,8.55078125,-30.5,-15.375,19.25,-15.9609375,-0.765625,17.59375,804.5289307,968.5756836,34.35434341,7.571406364,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090747,-0.884765625,-2.533203125,9.302734375,13,-59.04296875,-9.20703125,-1.21875,-61.71875,8.47265625,-34.1875,-5.6875,21.0625,-16.453125,-1.5390625,17.7578125,804.3400269,970.5151367,34.3577652,7.568891048,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090767,-0.71875,-2.431640625,8.708984375,15.46875,-59.8125,-9.38671875,2.03515625,-62.33203125,8.359375,-36.1875,0.5,24.3125,-16.9140625,-2.375,17.9453125,803.9719238,974.2909546,34.36084747,7.566374779,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090787,-0.625,-2.404296875,8.255859375,20.5234375,-58.28125,-9.24609375,3.4140625,-61.140625,8.77734375,-37,3.5,26.3125,-17.296875,-3.421875,18.109375,803.6132202,977.9742432,34.35874939,7.564110279,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090807,-0.462890625,-2.44140625,7.509765625,23.01171875,-58.13671875,-9.68359375,5.55859375,-62.17578125,8.51171875,-37,3.5,26.3125,-17.59375,-4.6875,18.28125,803.3325195,980.8543701,34.35929871,7.56182003,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090827,-0.279296875,-2.404296875,6.82421875,26.20703125,-55.421875,-9.765625,8.9296875,-59.875,8.97265625,-33.75,8.8125,28.25,-17.78125,-6.1640625,18.4375,802.9338989,984.9498901,34.35735703,7.56001091,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090847,-0.0859375,-2.41796875,6.52734375,26.7734375,-52.99609375,-9.57421875,11.26953125,-58,9.125,-29.8125,15.6875,31.1875,-17.90625,-7.6328125,18.609375,802.4906006,989.5025024,34.35804367,7.558886528,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090867,0.0625,-2.28515625,6.677734375,30.01953125,-47.18359375,-9.40234375,12.03515625,-55.5078125,9.27734375,-28.5625,18.5625,31.75,-18.0625,-8.9453125,18.7578125,801.8245239,996.3512573,34.35866165,7.556866646,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090887,0.09765625,-2.1875,7.01171875,29.70703125,-45.6640625,-9.58984375,12.109375,-53.4765625,9.1640625,-26.25,22.125,33.625,-18.3046875,-10.0703125,18.875,801.0028687,1004.803894,34.3592186,7.554796696,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090907,0.263671875,-2.11328125,7.703125,30.609375,-43.06640625,-9.7890625,11,-53.1328125,9.31640625,-22.5,23.875,34.4375,-18.7421875,-10.671875,19.0234375,800.4290771,1010.712036,34.35971832,7.55318594,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090927,0.26171875,-2.126953125,9.009765625,30.0703125,-42.37890625,-9.77734375,11.53515625,-53.05859375,8.81640625,-17.3125,27,33.8125,-19.453125,-10.6484375,19.1953125,800.1896973,1013.179932,34.36016846,7.551484108,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090947,0.30859375,-2.064453125,10.15625,29.3203125,-41.45703125,-10.53125,9.4296875,-51.87109375,8.7421875,-17.3125,27,33.8125,-20.375,-10.015625,19.3515625,800.1206055,1013.890686,34.35813904,7.550708771,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090967,0.181640625,-2.125,10.75390625,31.5234375,-43.46875,-10.93359375,9.19921875,-51.4140625,8.28125,-11.125,26.625,34.3125,-21.2578125,-8.9375,19.5234375,800.2436523,1012.622437,34.35388184,7.549002647,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10090987,0.126953125,-2.146484375,11.17382813,30.86328125,-43.15625,-11.3203125,6.2890625,-51.140625,8.39453125,0.9375,27.5,33.5,-22.0234375,-7.453125,19.6796875,800.2689819,1012.36084,34.35978699,7.549231529,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091007,0.076171875,-2.029296875,11.67578125,26.5234375,-42.9375,-11.859375,4.1796875,-49.6484375,7.859375,6.375,24.8125,30.375,-22.609375,-5.6796875,19.796875,800.2150879,1012.918335,34.35779572,7.547673225,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091027,-0.10546875,-2.154296875,11.88085938,26.12109375,-45.8984375,-12,3.33984375,-50.53125,7.8984375,12.25,21.5625,31.5,-22.8671875,-3.65625,19.953125,799.9069824,1016.091736,34.35600281,7.546774864,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091047,-0.234375,-2.169921875,11.98242188,25.78515625,-47.23828125,-12.68359375,-0.53125,-48.73046875,7.58984375,16.625,15.6875,29.125,-22.7890625,-1.6796875,20.0546875,799.4891357,1020.398621,34.35682678,7.546974182,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091067,-0.39453125,-2.08203125,12.0390625,22.1015625,-48.02734375,-12.48828125,-1.71875,-49.04296875,7.09375,18.5,9.5625,27.1875,-22.3984375,0.21875,20.1015625,799.1496582,1023.896973,34.35756683,7.546397209,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091087,-0.4375,-2.06640625,12.10351563,20.484375,-49.6171875,-12.91015625,-1.6015625,-48.46484375,7.20703125,18.5,9.5625,27.1875,-21.71875,2.0078125,20.109375,798.4797363,1030.809204,34.35336685,7.54587841,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091107,-0.556640625,-2.142578125,12.00195313,17.6796875,-50.07421875,-13.16796875,-4.515625,-47.81640625,6.671875,21.1875,2.6875,24.8125,-20.7734375,3.546875,20.09375,797.8633423,1037.171753,34.35201645,7.546167374,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091127,-0.615234375,-2.138671875,11.63867188,15.734375,-51.9375,-13.3984375,-5.625,-45.0859375,6.55859375,18.6875,-11.625,21.875,-19.6875,4.65625,20.0390625,797.456665,1041.370361,34.3483696,7.544411659,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091147,-0.681640625,-2.1484375,11.31835938,11.5234375,-50.0859375,-13.359375,-7.6171875,-45.01953125,6.6328125,15.875,-17.8125,18.5625,-18.5703125,5.421875,19.9453125,796.9039917,1047.082886,34.34995651,7.544091225,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091167,-0.767578125,-2.2109375,11.00585938,11.1953125,-50.34375,-13.6015625,-6.8125,-44.671875,6.2890625,12.125,-21.3125,19.0625,-17.4609375,5.8359375,19.8359375,796.5392456,1050.853516,34.34894943,7.543550968,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091187,-0.8125,-2.158203125,10.5703125,10.1171875,-51.02734375,-13.30859375,-6.734375,-43.75390625,6.98046875,7.6875,-24.4375,18.6875,-16.421875,5.921875,19.6640625,796.1929932,1054.433716,34.35047531,7.543568611,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091207,-0.806640625,-2.263671875,10.47070313,9.203125,-49.625,-12.58984375,-6.54296875,-44.48046875,6.2109375,1.8125,-26.875,18.5625,-15.4609375,5.78125,19.4765625,795.8373413,1058.111816,34.3518486,7.543080807,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091227,-0.857421875,-2.17578125,10.20703125,10.00390625,-51.0625,-12.6953125,-5.01171875,-45.44140625,6.671875,-3.25,-27.875,16.9375,-14.6015625,5.421875,19.2421875,795.3720093,1062.928711,34.35065079,7.551715374,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091247,-0.84765625,-2.1875,9.935546875,9.34375,-50.1953125,-12.8515625,-4.58984375,-45.28125,6.59765625,-7.8125,-28.125,18.1875,-13.9453125,4.78125,18.9609375,795.0682373,1066.072998,34.35200882,7.559738159,267.2062378,453.9463806,454.3760681,-132546551808
JUPITERC,2,2,10091297,-0.8359375,-2.1328125,9.80859375,9.01953125,-49.765625,-12.22265625,-3.86328125,-45.12890625,6.51953125,-16.8125,-28.0625,17.75,-13.3515625,4.109375,18.6640625,794.7861328,1068.995361,34.34836197,7.566958904,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091316,-0.658203125,-2.064453125,8.3671875,9.23046875,-49.421875,-11.5859375,-3.55859375,-47.69921875,6.2109375,-24.0625,-21.9375,17.625,-12.8203125,2.28125,17.9765625,793.3428955,1083.955933,34.34751129,7.573205471,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091336,-0.54296875,-2.04296875,7.77734375,11.00390625,-46.359375,-11.109375,-1.2578125,-46.81640625,6.48046875,-28.0625,-18.875,20.375,-12.8125,1.140625,17.6171875,793.1682739,1085.765869,34.35161591,7.579331398,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091356,-0.416015625,-2.044921875,7.552734375,12.9375,-44.86328125,-10.4296875,-0.109375,-45.58984375,6.671875,-32.0625,-14.8125,22.75,-12.9453125,-0.0859375,17.2734375,793.0602417,1086.888794,34.35044098,7.583837032,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091376,-0.369140625,-2.064453125,7.568359375,13.6796875,-44.44921875,-9.80859375,0.390625,-46.3125,6.98046875,-33.25,-10.5,23.5,-13.1640625,-1.296875,16.9375,792.8913574,1088.640625,34.35181808,7.589152336,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091396,-0.3125,-2.033203125,7.8125,14.640625,-41.80078125,-9.54296875,1.0390625,-44.703125,6.98046875,-32.25,-6.3125,24.125,-13.4296875,-2.3984375,16.6640625,792.5471802,1092.213013,34.35062408,7.593179703,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091416,-0.255859375,-1.994140625,8.05859375,14.640625,-41.80078125,-9.54296875,1.8828125,-44.78125,7.0546875,-35.5625,-1.9375,26,-13.7890625,-3.3515625,16.40625,792.213501,1095.677002,34.34954834,7.597308159,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091436,-0.212890625,-1.9921875,8.234375,15.8828125,-41.02734375,-9.2421875,3.68359375,-44.25,6.94140625,-36.75,2.8125,27.6875,-14.21875,-4.1015625,16.1875,791.8706055,1099.23877,34.34857941,7.601024151,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091456,-0.224609375,-1.890625,8.421875,18.0546875,-38.39453125,-9.1875,3.109375,-43.29296875,6.7109375,-34.0625,7.0625,28.25,-14.703125,-4.6640625,15.9921875,791.6152954,1101.891602,34.35014343,7.604115963,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091476,-0.166015625,-1.83203125,8.583984375,18.4921875,-38.1328125,-9.18359375,3.03125,-43.33203125,6.55859375,-34.25,12.1875,30.8125,-15.203125,-5.078125,15.8203125,791.3101807,1105.062378,34.35155106,7.606142998,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091496,-0.134765625,-1.83984375,8.642578125,17.890625,-36.828125,-9.2109375,1.8828125,-42.140625,6.3671875,-31.6875,17.25,33.75,-15.734375,-5.2578125,15.65625,790.9542236,1108.76416,34.35281754,7.607462883,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,2,10091516,-0.1171875,-1.865234375,8.6796875,18.3203125,-35.8359375,-8.90234375,1.8046875,-41.109375,6.55859375,-28.625,20.3125,32.375,-16.2734375,-5.3046875,15.515625,790.6479492,1111.94812,34.35639191,7.609910965,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091536,-0.08984375,-1.814453125,8.751953125,19.1640625,-35.27734375,-9.03125,2.1875,-40.33984375,6.328125,-25.5625,23.25,34.125,-16.7578125,-5.1953125,15.4140625,790.2878418,1115.694824,34.35474014,7.611862659,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091556,-0.0859375,-1.859375,8.927734375,19.1640625,-35.27734375,-9.03125,1.421875,-40.3359375,6.55859375,-19.8125,26.75,35.375,-17.1953125,-4.9140625,15.328125,790.0126953,1118.559082,34.35325241,7.604797363,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091576,-0.076171875,-1.775390625,9.109375,18.24609375,-34.4765625,-8.70703125,0.54296875,-38.69921875,6.51953125,-15.6875,27.75,35.0625,-17.546875,-4.4921875,15.2578125,789.7324219,1121.476196,34.35435104,7.598438263,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091596,-0.080078125,-1.88671875,9.587890625,17.8671875,-33.03515625,-8.484375,-0.0703125,-36.55078125,6.7109375,-10.8125,29.4375,34,-17.84375,-3.9140625,15.203125,789.4455566,1124.4646,34.34803772,7.592715263,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091616,-0.169921875,-1.80859375,9.984375,17.546875,-33.93359375,-8.68359375,-0.53125,-36.5078125,6.48046875,-4.25,29.75,34.4375,-18.015625,-3.1640625,15.1640625,789.1254883,1127.796509,34.34722137,7.587312698,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091636,-0.228515625,-1.79296875,10.13867188,17.90625,-35.90625,-9.02734375,-0.109375,-37.46875,6.13671875,1.1875,29,35.4375,-18.0703125,-2.0703125,15.1640625,788.7207642,1132.01355,34.34648514,7.582954407,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091656,-0.248046875,-1.775390625,10.30664063,16.109375,-35.86328125,-9.203125,-1.71875,-36.390625,5.90625,5.5625,25.5625,32.25,-17.9453125,-1.0625,15.140625,788.4440918,1134.898926,34.34825897,7.579535961,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091676,-0.318359375,-1.79296875,10.44140625,16.1015625,-37.41796875,-9.0703125,-1.375,-36.9296875,5.984375,10.8125,23.0625,32.625,-17.671875,-0.0078125,15.078125,788.0189209,1139.332642,34.34985733,7.575703621,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091696,-0.365234375,-1.830078125,10.51757813,14.76171875,-36.953125,-9.1640625,-2.21484375,-35.55859375,5.828125,15.4375,17.5625,30.625,-17.25,0.9453125,15.015625,787.6052856,1143.647461,34.35129547,7.572254181,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091716,-0.447265625,-1.796875,10.54101563,13.4453125,-37.2890625,-9.3515625,-2.90625,-35.01953125,5.5625,20.1875,12.375,27.8125,-16.6875,1.828125,14.9453125,787.2254028,1147.613525,34.35258865,7.569149971,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091736,-0.474609375,-1.771484375,10.44921875,12.0234375,-38.09765625,-8.9296875,-3.671875,-35.20703125,5.8671875,20.6875,7.375,26,-16.0390625,2.578125,14.8515625,786.7938843,1152.118652,34.35131836,7.565095901,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091756,-0.447265625,-1.71484375,10.29101563,11.17578125,-38.046875,-9.24609375,-3.82421875,-34.671875,5.41015625,21.1875,0.5,24.75,-15.3515625,3.1484375,14.7265625,786.3016357,1157.260498,34.35017395,7.56195116,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091776,-0.50390625,-1.70703125,10.06640625,10.08203125,-38.20703125,-8.86328125,-4.24609375,-34.55859375,5.63671875,21.25,-5.125,24.375,-14.671875,3.5234375,14.5703125,785.9088745,1161.363892,34.35157776,7.558868885,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091796,-0.49609375,-1.822265625,9.833984375,9.46484375,-37.7578125,-8.8046875,-4.20703125,-33.98828125,5.5234375,18.6875,-11.25,21.9375,-14,3.734375,14.4140625,785.5469971,1165.147705,34.35284424,7.557103157,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091816,-0.51953125,-1.783203125,9.61328125,8.50390625,-37.08984375,-8.5546875,-4.58984375,-33.3671875,5.6015625,18.6875,-11.25,21.9375,-13.375,3.75,14.2421875,785.2965088,1167.766113,34.35398102,7.555513382,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091836,-0.529296875,-1.81640625,9.44921875,7.98828125,-36.37109375,-8.375,-4.58984375,-32.828125,5.6015625,12.9375,-19.375,21.375,-12.8203125,3.6328125,14.0625,785.0020142,1170.847046,34.35256958,7.55408287,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091856,-0.521484375,-1.796875,9.3671875,8.33203125,-35.515625,-8.1796875,-3.82421875,-32.2578125,5.6015625,8.9375,-23.25,20,-12.3515625,3.421875,13.890625,784.65625,1174.464355,34.35373688,7.553299904,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091876,-0.515625,-1.814453125,9.294921875,8.0859375,-35.6484375,-8.0390625,-3.671875,-32.64453125,5.5625,3.8125,-25.0625,19.875,-11.9375,3.15625,13.6953125,784.399353,1177.154175,34.35234833,7.551334858,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091896,-0.564453125,-1.72265625,9.27734375,8.546875,-35.57421875,-7.8515625,-2.90625,-32.90625,5.5625,-1,-26.75,19.625,-11.59375,2.84375,13.5078125,784.0167847,1181.15979,34.35110092,7.550574303,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091916,-0.53125,-1.6796875,9.30859375,8.20703125,-34.984375,-7.671875,-3.01953125,-32.68359375,5.5234375,-5.25,-27.3125,21.1875,-11.328125,2.484375,13.3046875,783.8810425,1182.581421,34.35241318,7.549133301,267.2062378,453.9463806,454.3760681,7.715224743
JUPITERC,2,3,10091936,-0.513671875,-1.71875,9.3203125,8.6484375,-35.21484375,-7.65234375,-2.40625,-33.25,5.33203125,-10.9375,-26.75,17.875,-11.1328125,2.1328125,13.1015625,783.5285034,1186.275269,34.34872818,7.547836781,267.2062378,453.9463806,454.3760681,7.715224743
